timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1270056,359994714,3,1425376,546595005,2,1233340,227151860,3,1502312,851910769
60,2,1282200,388835079,3,1413496,523563938,2,1254328,232265304,3,1505612,835624688
120,1,1287480,635658252,1,1248892,512708669,3,1335540,459818911,5,1453224,683766605
180,1,1320876,716185536,1,1268956,460461123,3,1348344,444787122,5,1467120,453797104
240,1,1345296,756907511,1,1274500,488485244,3,1360092,419095550,5,1484016,430452810
300,1,1303452,783802459,1,1276084,449105491,4,1416312,389962797,4,1428312,402285363
360,1,1305036,730007063,1,1288096,483493079,4,1371996,408103882,4,1440456,435030793
420,1,1341204,797899814,1,1246252,438768403,4,1413288,414433312,4,1413396,408293131
480,1,1245900,575438461,1,1221832,410734527,3,1298072,394138208,5,1422972,416315731
540,1,1328004,703630830,2,1308424,458737004,3,1364864,369338856,4,1374596,349458601
600,1,1308864,728669425,1,1277668,522354407,3,1318136,467209887,5,1514152,483561439
