timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1159328,40552774,3,1211312,60724278,2,1199292,56994651,3,1225724,48986416
60,2,1172132,36369755,3,1236656,70466129,2,1215660,35788700,3,1239980,65011183
120,1,1170416,130314811,1,1187948,155083275,4,1247596,127893109,4,1294232,222452919
180,1,1171736,127987549,3,1231640,183248134,3,1268984,173104161,3,1242884,144871030
240,2,1191800,113855986,2,1241276,193662904,3,1291160,201829395,3,1312844,117633773
300,2,1193252,197911378,2,1219760,189102214,3,1319144,210265687,3,1286972,208185066
360,2,1202360,183462159,2,1244376,199733781,3,1297628,226067766,3,1279580,175571431
420,1,1215164,145153584,4,1286484,245382327,2,1258424,157989419,3,1311656,167182683
480,2,1239584,211780437,2,1293876,233321827,3,1261988,153062987,3,1307432,203210381
540,1,1230872,207318164,3,1284504,210740629,3,1314524,179720150,3,1278920,229122390
600,1,1241696,204455414,3,1256784,253238546,3,1322444,212941864,3,1341620,318833589
