timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1244676,46650750,3,1300492,57367216,2,1223756,41269974,3,1250616,31621149
60,2,1262232,38322723,3,1343656,60042484,2,1247516,51463999,3,1282032,48927367
120,1,1234776,110681247,1,1255116,132604464,6,1277084,220959671,2,1291008,168219496
180,2,1246656,144463107,2,1270000,135786007,3,1266524,179401476,3,1334304,147473663
240,3,1285728,171705913,2,1270264,122883597,2,1241048,177726519,3,1337208,210673720
300,1,1250352,202234189,2,1318180,118911020,3,1241180,176853814,4,1432644,188454353
360,1,1245732,135893537,3,1317388,203161601,3,1362620,171706703,3,1311864,211939962
420,2,1293120,192117063,3,1318576,119796550,2,1257020,274112104,3,1372584,150430605
480,1,1286388,209519257,2,1311712,120424056,4,1327244,276627596,3,1349236,299053818
540,2,1302228,144903050,3,1302736,236324293,3,1337144,275145606,2,1342636,233647863
600,2,1278864,228551621,2,1343656,212030557,3,1363796,307801234,3,1318540,274969644
